	Cluster_ID	Gene_ID	Contig_ID	MAG_ID
2574	Cluster 5020	G80568_pe_k99_7619_88	G80568_pe_k99_7619	G80568_pe_bin.4
2575	Cluster 5186	G80568_pe_k99_7619_112	G80568_pe_k99_7619	G80568_pe_bin.4
2576	Cluster 5228	G80568_pe_k99_7619_177	G80568_pe_k99_7619	G80568_pe_bin.4
2577	Cluster 5280	G80568_pe_k99_7619_155	G80568_pe_k99_7619	G80568_pe_bin.4
2578	Cluster 5320	G80568_pe_k99_7619_192	G80568_pe_k99_7619	G80568_pe_bin.4
2579	Cluster 5357	G80568_pe_k99_7619_171	G80568_pe_k99_7619	G80568_pe_bin.4
2580	Cluster 5434	G80568_pe_k99_7619_128	G80568_pe_k99_7619	G80568_pe_bin.4
2581	Cluster 5469	G80568_pe_k99_7619_152	G80568_pe_k99_7619	G80568_pe_bin.4
2582	Cluster 5577	G80568_pe_k99_7619_186	G80568_pe_k99_7619	G80568_pe_bin.4
2583	Cluster 5631	G80568_pe_k99_7619_108	G80568_pe_k99_7619	G80568_pe_bin.4
2584	Cluster 5661	G80568_pe_k99_7619_131	G80568_pe_k99_7619	G80568_pe_bin.4
2585	Cluster 5681	G80568_pe_k99_7619_105	G80568_pe_k99_7619	G80568_pe_bin.4
2586	Cluster 5690	G80568_pe_k99_7619_181	G80568_pe_k99_7619	G80568_pe_bin.4
2587	Cluster 5699	G80568_pe_k99_7619_41	G80568_pe_k99_7619	G80568_pe_bin.4
2588	Cluster 5734	G80568_pe_k99_7619_159	G80568_pe_k99_7619	G80568_pe_bin.4
2589	Cluster 5800	G80568_pe_k99_7619_205	G80568_pe_k99_7619	G80568_pe_bin.4
2590	Cluster 5806	G80568_pe_k99_7619_17	G80568_pe_k99_7619	G80568_pe_bin.4
2591	Cluster 5813	G80568_pe_k99_7619_35	G80568_pe_k99_7619	G80568_pe_bin.4
2592	Cluster 5827	G80568_pe_k99_7619_93	G80568_pe_k99_7619	G80568_pe_bin.4
2593	Cluster 5882	G80568_pe_k99_7619_149	G80568_pe_k99_7619	G80568_pe_bin.4
2594	Cluster 5916	G80568_pe_k99_7619_69	G80568_pe_k99_7619	G80568_pe_bin.4
2595	Cluster 5929	G80568_pe_k99_7619_209	G80568_pe_k99_7619	G80568_pe_bin.4
2596	Cluster 6054	G80568_pe_k99_7619_135	G80568_pe_k99_7619	G80568_pe_bin.4
2597	Cluster 6068	G80568_pe_k99_7619_165	G80568_pe_k99_7619	G80568_pe_bin.4
2598	Cluster 6140	G80568_pe_k99_7619_15	G80568_pe_k99_7619	G80568_pe_bin.4
2599	Cluster 6141	G80568_pe_k99_7619_18	G80568_pe_k99_7619	G80568_pe_bin.4
2600	Cluster 6164	G80568_pe_k99_7619_65	G80568_pe_k99_7619	G80568_pe_bin.4
2601	Cluster 6219	G80568_pe_k99_7619_87	G80568_pe_k99_7619	G80568_pe_bin.4
2602	Cluster 6305	G80568_pe_k99_7619_90	G80568_pe_k99_7619	G80568_pe_bin.4
2603	Cluster 6409	G80568_pe_k99_7619_76	G80568_pe_k99_7619	G80568_pe_bin.4
2604	Cluster 6531	G80568_pe_k99_7619_89	G80568_pe_k99_7619	G80568_pe_bin.4
2605	Cluster 6550	G80568_pe_k99_7619_34	G80568_pe_k99_7619	G80568_pe_bin.4
2606	Cluster 6626	G80568_pe_k99_7619_161	G80568_pe_k99_7619	G80568_pe_bin.4
2607	Cluster 6775	G80568_pe_k99_7619_110	G80568_pe_k99_7619	G80568_pe_bin.4
2608	Cluster 6858	G80568_pe_k99_7619_43	G80568_pe_k99_7619	G80568_pe_bin.4
2609	Cluster 6892	G80568_pe_k99_7619_106	G80568_pe_k99_7619	G80568_pe_bin.4
2610	Cluster 6969	G80568_pe_k99_7619_204	G80568_pe_k99_7619	G80568_pe_bin.4
2611	Cluster 7096	G80568_pe_k99_7619_162	G80568_pe_k99_7619	G80568_pe_bin.4
2612	Cluster 7219	G80568_pe_k99_7619_176	G80568_pe_k99_7619	G80568_pe_bin.4
2613	Cluster 7286	G80568_pe_k99_7619_62	G80568_pe_k99_7619	G80568_pe_bin.4
2614	Cluster 7298	G80568_pe_k99_7619_75	G80568_pe_k99_7619	G80568_pe_bin.4
2615	Cluster 7401	G80568_pe_k99_7619_129	G80568_pe_k99_7619	G80568_pe_bin.4
2616	Cluster 7506	G80568_pe_k99_7619_73	G80568_pe_k99_7619	G80568_pe_bin.4
2617	Cluster 7518	G80568_pe_k99_7619_81	G80568_pe_k99_7619	G80568_pe_bin.4
2618	Cluster 7530	G80568_pe_k99_7619_190	G80568_pe_k99_7619	G80568_pe_bin.4
2619	Cluster 7641	G80568_pe_k99_7619_91	G80568_pe_k99_7619	G80568_pe_bin.4
2620	Cluster 7643	G80568_pe_k99_7619_127	G80568_pe_k99_7619	G80568_pe_bin.4
2621	Cluster 7671	G80568_pe_k99_7619_203	G80568_pe_k99_7619	G80568_pe_bin.4
2622	Cluster 7741	G80568_pe_k99_7619_24	G80568_pe_k99_7619	G80568_pe_bin.4
2623	Cluster 7785	G80568_pe_k99_7619_213	G80568_pe_k99_7619	G80568_pe_bin.4
2624	Cluster 7881	G80568_pe_k99_7619_202	G80568_pe_k99_7619	G80568_pe_bin.4
2625	Cluster 7888	G80568_pe_k99_7619_136	G80568_pe_k99_7619	G80568_pe_bin.4
2626	Cluster 7921	G80568_pe_k99_7619_83	G80568_pe_k99_7619	G80568_pe_bin.4
2627	Cluster 7989	G80568_pe_k99_7619_100	G80568_pe_k99_7619	G80568_pe_bin.4
2628	Cluster 8126	G80568_pe_k99_7619_189	G80568_pe_k99_7619	G80568_pe_bin.4
2629	Cluster 8210	G80568_pe_k99_7619_96	G80568_pe_k99_7619	G80568_pe_bin.4
2630	Cluster 8232	G80568_pe_k99_7619_104	G80568_pe_k99_7619	G80568_pe_bin.4
2631	Cluster 8294	G80568_pe_k99_7619_123	G80568_pe_k99_7619	G80568_pe_bin.4
2632	Cluster 8354	G80568_pe_k99_7619_102	G80568_pe_k99_7619	G80568_pe_bin.4
2633	Cluster 8359	G80568_pe_k99_7619_166	G80568_pe_k99_7619	G80568_pe_bin.4
2634	Cluster 8381	G80568_pe_k99_7619_10	G80568_pe_k99_7619	G80568_pe_bin.4
2635	Cluster 8425	G80568_pe_k99_7619_163	G80568_pe_k99_7619	G80568_pe_bin.4
2636	Cluster 8515	G80568_pe_k99_7619_56	G80568_pe_k99_7619	G80568_pe_bin.4
2637	Cluster 8570	G80568_pe_k99_7619_82	G80568_pe_k99_7619	G80568_pe_bin.4
2638	Cluster 8662	G80568_pe_k99_7619_120	G80568_pe_k99_7619	G80568_pe_bin.4
2639	Cluster 8891	G80568_pe_k99_7619_146	G80568_pe_k99_7619	G80568_pe_bin.4
2640	Cluster 8894	G80568_pe_k99_7619_101	G80568_pe_k99_7619	G80568_pe_bin.4
2641	Cluster 8944	G80568_pe_k99_7619_211	G80568_pe_k99_7619	G80568_pe_bin.4
2642	Cluster 8958	G80568_pe_k99_7619_74	G80568_pe_k99_7619	G80568_pe_bin.4
2643	Cluster 8965	G80568_pe_k99_7619_160	G80568_pe_k99_7619	G80568_pe_bin.4
2644	Cluster 9027	G80568_pe_k99_7619_118	G80568_pe_k99_7619	G80568_pe_bin.4
2645	Cluster 9340	G80568_pe_k99_7619_57	G80568_pe_k99_7619	G80568_pe_bin.4
2646	Cluster 9374	G80568_pe_k99_7619_180	G80568_pe_k99_7619	G80568_pe_bin.4
2647	Cluster 9460	G80568_pe_k99_7619_30	G80568_pe_k99_7619	G80568_pe_bin.4
2648	Cluster 9540	G80568_pe_k99_7619_42	G80568_pe_k99_7619	G80568_pe_bin.4
2649	Cluster 9593	G80568_pe_k99_7619_132	G80568_pe_k99_7619	G80568_pe_bin.4
2650	Cluster 9724	G80568_pe_k99_7619_94	G80568_pe_k99_7619	G80568_pe_bin.4
2651	Cluster 10112	G80568_pe_k99_7619_184	G80568_pe_k99_7619	G80568_pe_bin.4
2652	Cluster 10152	G80568_pe_k99_7619_14	G80568_pe_k99_7619	G80568_pe_bin.4
2653	Cluster 10166	G80568_pe_k99_7619_117	G80568_pe_k99_7619	G80568_pe_bin.4
2654	Cluster 10273	G80568_pe_k99_7619_45	G80568_pe_k99_7619	G80568_pe_bin.4
2655	Cluster 10284	G80568_pe_k99_7619_188	G80568_pe_k99_7619	G80568_pe_bin.4
2656	Cluster 10666	G80568_pe_k99_7619_147	G80568_pe_k99_7619	G80568_pe_bin.4
2657	Cluster 10817	G80568_pe_k99_7619_80	G80568_pe_k99_7619	G80568_pe_bin.4
2658	Cluster 10917	G80568_pe_k99_7619_44	G80568_pe_k99_7619	G80568_pe_bin.4
2659	Cluster 10940	G80568_pe_k99_7619_134	G80568_pe_k99_7619	G80568_pe_bin.4
2660	Cluster 10954	G80568_pe_k99_7619_116	G80568_pe_k99_7619	G80568_pe_bin.4
2661	Cluster 11047	G80568_pe_k99_7619_201	G80568_pe_k99_7619	G80568_pe_bin.4
2662	Cluster 11101	G80568_pe_k99_7619_1	G80568_pe_k99_7619	G80568_pe_bin.4
2663	Cluster 11146	G80568_pe_k99_7619_109	G80568_pe_k99_7619	G80568_pe_bin.4
2664	Cluster 11586	G80568_pe_k99_7619_50	G80568_pe_k99_7619	G80568_pe_bin.4
2665	Cluster 11761	G80568_pe_k99_7619_63	G80568_pe_k99_7619	G80568_pe_bin.4
2666	Cluster 11911	G80568_pe_k99_7619_52	G80568_pe_k99_7619	G80568_pe_bin.4
2667	Cluster 11916	G80568_pe_k99_7619_64	G80568_pe_k99_7619	G80568_pe_bin.4
2668	Cluster 11961	G80568_pe_k99_7619_21	G80568_pe_k99_7619	G80568_pe_bin.4
2669	Cluster 11973	G80568_pe_k99_7619_67	G80568_pe_k99_7619	G80568_pe_bin.4
2670	Cluster 11989	G80568_pe_k99_7619_133	G80568_pe_k99_7619	G80568_pe_bin.4
2671	Cluster 12052	G80568_pe_k99_7619_151	G80568_pe_k99_7619	G80568_pe_bin.4
2672	Cluster 12529	G80568_pe_k99_7619_98	G80568_pe_k99_7619	G80568_pe_bin.4
2673	Cluster 12625	G80568_pe_k99_7619_22	G80568_pe_k99_7619	G80568_pe_bin.4
2674	Cluster 12630	G80568_pe_k99_7619_47	G80568_pe_k99_7619	G80568_pe_bin.4
2675	Cluster 12744	G80568_pe_k99_7619_46	G80568_pe_k99_7619	G80568_pe_bin.4
2676	Cluster 12873	G80568_pe_k99_7619_66	G80568_pe_k99_7619	G80568_pe_bin.4
2677	Cluster 13013	G80568_pe_k99_7619_11	G80568_pe_k99_7619	G80568_pe_bin.4
2678	Cluster 13069	G80568_pe_k99_7619_59	G80568_pe_k99_7619	G80568_pe_bin.4
2679	Cluster 13077	G80568_pe_k99_7619_26	G80568_pe_k99_7619	G80568_pe_bin.4
2680	Cluster 13085	G80568_pe_k99_7619_208	G80568_pe_k99_7619	G80568_pe_bin.4
2681	Cluster 13318	G80568_pe_k99_7619_23	G80568_pe_k99_7619	G80568_pe_bin.4
2682	Cluster 13369	G80568_pe_k99_7619_9	G80568_pe_k99_7619	G80568_pe_bin.4
2683	Cluster 13413	G80568_pe_k99_7619_49	G80568_pe_k99_7619	G80568_pe_bin.4
2684	Cluster 13462	G80568_pe_k99_7619_137	G80568_pe_k99_7619	G80568_pe_bin.4
2685	Cluster 37	G80616_pe_k99_3163_2	G80616_pe_k99_3163	G80616_pe_bin.1
2686	Cluster 186	G80616_pe_k99_3163_4	G80616_pe_k99_3163	G80616_pe_bin.1
2687	Cluster 218	G80616_pe_k99_3163_7	G80616_pe_k99_3163	G80616_pe_bin.1
2688	Cluster 277	G80616_pe_k99_3163_19	G80616_pe_k99_3163	G80616_pe_bin.1
2689	Cluster 281	G80616_pe_k99_3163_15	G80616_pe_k99_3163	G80616_pe_bin.1
2690	Cluster 753	G80616_pe_k99_3163_28	G80616_pe_k99_3163	G80616_pe_bin.1
2691	Cluster 834	G80616_pe_k99_3163_3	G80616_pe_k99_3163	G80616_pe_bin.1
2692	Cluster 1467	G80616_pe_k99_3163_5	G80616_pe_k99_3163	G80616_pe_bin.1
2693	Cluster 1509	G80616_pe_k99_3163_14	G80616_pe_k99_3163	G80616_pe_bin.1
2694	Cluster 1743	G80616_pe_k99_3163_30	G80616_pe_k99_3163	G80616_pe_bin.1
2695	Cluster 2643	G80616_pe_k99_3163_33	G80616_pe_k99_3163	G80616_pe_bin.1
2696	Cluster 3231	G80616_pe_k99_3163_10	G80616_pe_k99_3163	G80616_pe_bin.1
2697	Cluster 3311	G80616_pe_k99_3163_25	G80616_pe_k99_3163	G80616_pe_bin.1
2698	Cluster 3436	G80616_pe_k99_3163_21	G80616_pe_k99_3163	G80616_pe_bin.1
2699	Cluster 3631	G80616_pe_k99_3163_20	G80616_pe_k99_3163	G80616_pe_bin.1
2700	Cluster 3784	G80616_pe_k99_3163_35	G80616_pe_k99_3163	G80616_pe_bin.1
2701	Cluster 4018	G80616_pe_k99_3163_17	G80616_pe_k99_3163	G80616_pe_bin.1
2702	Cluster 4261	G80616_pe_k99_3163_36	G80616_pe_k99_3163	G80616_pe_bin.1
2703	Cluster 4299	G80616_pe_k99_3163_34	G80616_pe_k99_3163	G80616_pe_bin.1
2704	Cluster 4354	G80616_pe_k99_3163_18	G80616_pe_k99_3163	G80616_pe_bin.1
2705	Cluster 4528	G80616_pe_k99_3163_32	G80616_pe_k99_3163	G80616_pe_bin.1
2706	Cluster 5108	G80616_pe_k99_3163_31	G80616_pe_k99_3163	G80616_pe_bin.1
2707	Cluster 5591	G80616_pe_k99_3163_6	G80616_pe_k99_3163	G80616_pe_bin.1
2708	Cluster 5805	G80616_pe_k99_3163_9	G80616_pe_k99_3163	G80616_pe_bin.1
2709	Cluster 6359	G80616_pe_k99_3163_24	G80616_pe_k99_3163	G80616_pe_bin.1
2710	Cluster 7175	G80616_pe_k99_3163_22	G80616_pe_k99_3163	G80616_pe_bin.1
2711	Cluster 7819	G80616_pe_k99_3163_23	G80616_pe_k99_3163	G80616_pe_bin.1
2712	Cluster 7934	G80616_pe_k99_3163_29	G80616_pe_k99_3163	G80616_pe_bin.1
2713	Cluster 8785	G80616_pe_k99_3163_26	G80616_pe_k99_3163	G80616_pe_bin.1
2714	Cluster 9158	G80616_pe_k99_3163_27	G80616_pe_k99_3163	G80616_pe_bin.1
2715	Cluster 10207	G80616_pe_k99_3163_11	G80616_pe_k99_3163	G80616_pe_bin.1
2716	Cluster 10321	G80616_pe_k99_3163_16	G80616_pe_k99_3163	G80616_pe_bin.1
2717	Cluster 10417	G80616_pe_k99_3163_8	G80616_pe_k99_3163	G80616_pe_bin.1
2718	Cluster 10807	G80616_pe_k99_3163_12	G80616_pe_k99_3163	G80616_pe_bin.1
2719	Cluster 13373	G80616_pe_k99_3163_13	G80616_pe_k99_3163	G80616_pe_bin.1
2720	Cluster 40	G80568_pe_k99_1264_2	G80568_pe_k99_1264	G80568_pe_bin.2
2721	Cluster 866	G80568_pe_k99_1264_7	G80568_pe_k99_1264	G80568_pe_bin.2
2722	Cluster 1984	G80568_pe_k99_1264_3	G80568_pe_k99_1264	G80568_pe_bin.2
2723	Cluster 5310	G80568_pe_k99_1264_6	G80568_pe_k99_1264	G80568_pe_bin.2
2724	Cluster 5325	G80568_pe_k99_1264_4	G80568_pe_k99_1264	G80568_pe_bin.2
2725	Cluster 7322	G80568_pe_k99_1264_1	G80568_pe_k99_1264	G80568_pe_bin.2
2726	Cluster 12089	G80568_pe_k99_1264_8	G80568_pe_k99_1264	G80568_pe_bin.2
2727	Cluster 12184	G80568_pe_k99_1264_9	G80568_pe_k99_1264	G80568_pe_bin.2
2728	Cluster 12859	G80568_pe_k99_1264_5	G80568_pe_k99_1264	G80568_pe_bin.2
2729	Cluster 41	G80568_pe_k99_2272_31	G80568_pe_k99_2272	G80568_pe_bin.4
2730	Cluster 301	G80568_pe_k99_2272_28	G80568_pe_k99_2272	G80568_pe_bin.4
2731	Cluster 313	G80568_pe_k99_2272_36	G80568_pe_k99_2272	G80568_pe_bin.4
2732	Cluster 406	G80568_pe_k99_2272_39	G80568_pe_k99_2272	G80568_pe_bin.4
2733	Cluster 437	G80568_pe_k99_2272_26	G80568_pe_k99_2272	G80568_pe_bin.4
2734	Cluster 515	G80568_pe_k99_2272_52	G80568_pe_k99_2272	G80568_pe_bin.4
2735	Cluster 994	G80568_pe_k99_2272_16	G80568_pe_k99_2272	G80568_pe_bin.4
2736	Cluster 1329	G80568_pe_k99_2272_20	G80568_pe_k99_2272	G80568_pe_bin.4
2737	Cluster 1519	G80568_pe_k99_2272_10	G80568_pe_k99_2272	G80568_pe_bin.4
2738	Cluster 1731	G80568_pe_k99_2272_27	G80568_pe_k99_2272	G80568_pe_bin.4
2739	Cluster 1768	G80568_pe_k99_2272_49	G80568_pe_k99_2272	G80568_pe_bin.4
2740	Cluster 1980	G80568_pe_k99_2272_23	G80568_pe_k99_2272	G80568_pe_bin.4
2741	Cluster 2335	G80568_pe_k99_2272_38	G80568_pe_k99_2272	G80568_pe_bin.4
2742	Cluster 2504	G80568_pe_k99_2272_30	G80568_pe_k99_2272	G80568_pe_bin.4
2743	Cluster 3187	G80568_pe_k99_2272_51	G80568_pe_k99_2272	G80568_pe_bin.4
2744	Cluster 3222	G80568_pe_k99_2272_13	G80568_pe_k99_2272	G80568_pe_bin.4
2745	Cluster 3671	G80568_pe_k99_2272_6	G80568_pe_k99_2272	G80568_pe_bin.4
2746	Cluster 3902	G80568_pe_k99_2272_48	G80568_pe_k99_2272	G80568_pe_bin.4
2747	Cluster 4248	G80568_pe_k99_2272_21	G80568_pe_k99_2272	G80568_pe_bin.4
2748	Cluster 4554	G80568_pe_k99_2272_47	G80568_pe_k99_2272	G80568_pe_bin.4
2749	Cluster 5215	G80568_pe_k99_2272_2	G80568_pe_k99_2272	G80568_pe_bin.4
2750	Cluster 5426	G80568_pe_k99_2272_53	G80568_pe_k99_2272	G80568_pe_bin.4
2751	Cluster 5687	G80568_pe_k99_2272_15	G80568_pe_k99_2272	G80568_pe_bin.4
2752	Cluster 5866	G80568_pe_k99_2272_24	G80568_pe_k99_2272	G80568_pe_bin.4
2753	Cluster 5870	G80568_pe_k99_2272_35	G80568_pe_k99_2272	G80568_pe_bin.4
2754	Cluster 6149	G80568_pe_k99_2272_18	G80568_pe_k99_2272	G80568_pe_bin.4
2755	Cluster 6225	G80568_pe_k99_2272_43	G80568_pe_k99_2272	G80568_pe_bin.4
2756	Cluster 6416	G80568_pe_k99_2272_17	G80568_pe_k99_2272	G80568_pe_bin.4
2757	Cluster 6533	G80568_pe_k99_2272_22	G80568_pe_k99_2272	G80568_pe_bin.4
2758	Cluster 6885	G80568_pe_k99_2272_45	G80568_pe_k99_2272	G80568_pe_bin.4
2759	Cluster 6898	G80568_pe_k99_2272_37	G80568_pe_k99_2272	G80568_pe_bin.4
2760	Cluster 7804	G80568_pe_k99_2272_34	G80568_pe_k99_2272	G80568_pe_bin.4
2761	Cluster 7944	G80568_pe_k99_2272_25	G80568_pe_k99_2272	G80568_pe_bin.4
2762	Cluster 7986	G80568_pe_k99_2272_44	G80568_pe_k99_2272	G80568_pe_bin.4
2763	Cluster 8157	G80568_pe_k99_2272_9	G80568_pe_k99_2272	G80568_pe_bin.4
2764	Cluster 8409	G80568_pe_k99_2272_8	G80568_pe_k99_2272	G80568_pe_bin.4
2765	Cluster 9255	G80568_pe_k99_2272_40	G80568_pe_k99_2272	G80568_pe_bin.4
2766	Cluster 9333	G80568_pe_k99_2272_3	G80568_pe_k99_2272	G80568_pe_bin.4
2767	Cluster 9984	G80568_pe_k99_2272_19	G80568_pe_k99_2272	G80568_pe_bin.4
2768	Cluster 10325	G80568_pe_k99_2272_41	G80568_pe_k99_2272	G80568_pe_bin.4
2769	Cluster 10630	G80568_pe_k99_2272_12	G80568_pe_k99_2272	G80568_pe_bin.4
2770	Cluster 10705	G80568_pe_k99_2272_11	G80568_pe_k99_2272	G80568_pe_bin.4
2771	Cluster 10777	G80568_pe_k99_2272_5	G80568_pe_k99_2272	G80568_pe_bin.4
2772	Cluster 11013	G80568_pe_k99_2272_42	G80568_pe_k99_2272	G80568_pe_bin.4
2773	Cluster 11076	G80568_pe_k99_2272_33	G80568_pe_k99_2272	G80568_pe_bin.4
2774	Cluster 11163	G80568_pe_k99_2272_50	G80568_pe_k99_2272	G80568_pe_bin.4
2775	Cluster 11359	G80568_pe_k99_2272_7	G80568_pe_k99_2272	G80568_pe_bin.4
2776	Cluster 12666	G80568_pe_k99_2272_14	G80568_pe_k99_2272	G80568_pe_bin.4
2777	Cluster 12938	G80568_pe_k99_2272_4	G80568_pe_k99_2272	G80568_pe_bin.4
2778	Cluster 13102	G80568_pe_k99_2272_29	G80568_pe_k99_2272	G80568_pe_bin.4
2779	Cluster 13173	G80568_pe_k99_2272_32	G80568_pe_k99_2272	G80568_pe_bin.4
2780	Cluster 13294	G80568_pe_k99_2272_46	G80568_pe_k99_2272	G80568_pe_bin.4
2781	Cluster 42	G80568_pe_k99_2535_2	G80568_pe_k99_2535	G80568_pe_bin.2
2782	Cluster 7253	G80568_pe_k99_2535_3	G80568_pe_k99_2535	G80568_pe_bin.2
2783	Cluster 45	G80568_pe_k99_7313_16	G80568_pe_k99_7313	G80568_pe_bin.2
2784	Cluster 1446	G80568_pe_k99_7313_13	G80568_pe_k99_7313	G80568_pe_bin.2
2785	Cluster 2443	G80568_pe_k99_7313_1	G80568_pe_k99_7313	G80568_pe_bin.2
2786	Cluster 5168	G80568_pe_k99_7313_4	G80568_pe_k99_7313	G80568_pe_bin.2
2787	Cluster 5848	G80568_pe_k99_7313_3	G80568_pe_k99_7313	G80568_pe_bin.2
2788	Cluster 6274	G80568_pe_k99_7313_9	G80568_pe_k99_7313	G80568_pe_bin.2
2789	Cluster 6415	G80568_pe_k99_7313_5	G80568_pe_k99_7313	G80568_pe_bin.2
2790	Cluster 6498	G80568_pe_k99_7313_8	G80568_pe_k99_7313	G80568_pe_bin.2
2791	Cluster 7159	G80568_pe_k99_7313_10	G80568_pe_k99_7313	G80568_pe_bin.2
2792	Cluster 7570	G80568_pe_k99_7313_12	G80568_pe_k99_7313	G80568_pe_bin.2
2793	Cluster 9554	G80568_pe_k99_7313_11	G80568_pe_k99_7313	G80568_pe_bin.2
2794	Cluster 9601	G80568_pe_k99_7313_7	G80568_pe_k99_7313	G80568_pe_bin.2
2795	Cluster 10068	G80568_pe_k99_7313_14	G80568_pe_k99_7313	G80568_pe_bin.2
2796	Cluster 10546	G80568_pe_k99_7313_6	G80568_pe_k99_7313	G80568_pe_bin.2
2797	Cluster 11505	G80568_pe_k99_7313_15	G80568_pe_k99_7313	G80568_pe_bin.2
2798	Cluster 12069	G80568_pe_k99_7313_2	G80568_pe_k99_7313	G80568_pe_bin.2
2799	Cluster 46	G80616_pe_k99_5854_10	G80616_pe_k99_5854	G80616_pe_bin.1
2800	Cluster 83	G80616_pe_k99_5854_28	G80616_pe_k99_5854	G80616_pe_bin.1
2801	Cluster 84	G80616_pe_k99_5854_51	G80616_pe_k99_5854	G80616_pe_bin.1
2802	Cluster 131	G80616_pe_k99_5854_68	G80616_pe_k99_5854	G80616_pe_bin.1
2803	Cluster 143	G80616_pe_k99_5854_107	G80616_pe_k99_5854	G80616_pe_bin.1
2804	Cluster 150	G80616_pe_k99_5854_34	G80616_pe_k99_5854	G80616_pe_bin.1
2805	Cluster 167	G80616_pe_k99_5854_70	G80616_pe_k99_5854	G80616_pe_bin.1
2806	Cluster 204	G80616_pe_k99_5854_65	G80616_pe_k99_5854	G80616_pe_bin.1
2807	Cluster 210	G80616_pe_k99_5854_43	G80616_pe_k99_5854	G80616_pe_bin.1
2808	Cluster 211	G80616_pe_k99_5854_137	G80616_pe_k99_5854	G80616_pe_bin.1
2809	Cluster 231	G80616_pe_k99_5854_25	G80616_pe_k99_5854	G80616_pe_bin.1
2810	Cluster 259	G80616_pe_k99_5854_123	G80616_pe_k99_5854	G80616_pe_bin.1
2811	Cluster 597	G80616_pe_k99_5854_36	G80616_pe_k99_5854	G80616_pe_bin.1
2812	Cluster 636	G80616_pe_k99_5854_94	G80616_pe_k99_5854	G80616_pe_bin.1
2813	Cluster 637	G80616_pe_k99_5854_93	G80616_pe_k99_5854	G80616_pe_bin.1
2814	Cluster 692	G80616_pe_k99_5854_104	G80616_pe_k99_5854	G80616_pe_bin.1
2815	Cluster 823	G80616_pe_k99_5854_116	G80616_pe_k99_5854	G80616_pe_bin.1
2816	Cluster 840	G80616_pe_k99_5854_41	G80616_pe_k99_5854	G80616_pe_bin.1
2817	Cluster 879	G80616_pe_k99_5854_79	G80616_pe_k99_5854	G80616_pe_bin.1
2818	Cluster 923	G80616_pe_k99_5854_105	G80616_pe_k99_5854	G80616_pe_bin.1
2819	Cluster 944	G80616_pe_k99_5854_27	G80616_pe_k99_5854	G80616_pe_bin.1
2820	Cluster 1026	G80616_pe_k99_5854_50	G80616_pe_k99_5854	G80616_pe_bin.1
2821	Cluster 1155	G80616_pe_k99_5854_64	G80616_pe_k99_5854	G80616_pe_bin.1
2822	Cluster 1162	G80616_pe_k99_5854_90	G80616_pe_k99_5854	G80616_pe_bin.1
2823	Cluster 1230	G80616_pe_k99_5854_63	G80616_pe_k99_5854	G80616_pe_bin.1
2824	Cluster 1261	G80616_pe_k99_5854_23	G80616_pe_k99_5854	G80616_pe_bin.1
2825	Cluster 1293	G80616_pe_k99_5854_72	G80616_pe_k99_5854	G80616_pe_bin.1
2826	Cluster 1412	G80616_pe_k99_5854_24	G80616_pe_k99_5854	G80616_pe_bin.1
2827	Cluster 1628	G80616_pe_k99_5854_120	G80616_pe_k99_5854	G80616_pe_bin.1
2828	Cluster 1823	G80616_pe_k99_5854_69	G80616_pe_k99_5854	G80616_pe_bin.1
2829	Cluster 1891	G80616_pe_k99_5854_108	G80616_pe_k99_5854	G80616_pe_bin.1
2830	Cluster 1986	G80616_pe_k99_5854_132	G80616_pe_k99_5854	G80616_pe_bin.1
2831	Cluster 2211	G80616_pe_k99_5854_141	G80616_pe_k99_5854	G80616_pe_bin.1
2832	Cluster 2219	G80616_pe_k99_5854_119	G80616_pe_k99_5854	G80616_pe_bin.1
2833	Cluster 2266	G80616_pe_k99_5854_53	G80616_pe_k99_5854	G80616_pe_bin.1
2834	Cluster 2286	G80616_pe_k99_5854_33	G80616_pe_k99_5854	G80616_pe_bin.1
2835	Cluster 2522	G80616_pe_k99_5854_142	G80616_pe_k99_5854	G80616_pe_bin.1
2836	Cluster 2578	G80616_pe_k99_5854_21	G80616_pe_k99_5854	G80616_pe_bin.1
2837	Cluster 2774	G80616_pe_k99_5854_146	G80616_pe_k99_5854	G80616_pe_bin.1
2838	Cluster 2799	G80616_pe_k99_5854_112	G80616_pe_k99_5854	G80616_pe_bin.1
2839	Cluster 3091	G80616_pe_k99_5854_92	G80616_pe_k99_5854	G80616_pe_bin.1
2840	Cluster 3119	G80616_pe_k99_5854_66	G80616_pe_k99_5854	G80616_pe_bin.1
2841	Cluster 3135	G80616_pe_k99_5854_139	G80616_pe_k99_5854	G80616_pe_bin.1
2842	Cluster 3243	G80616_pe_k99_5854_12	G80616_pe_k99_5854	G80616_pe_bin.1
2843	Cluster 3386	G80616_pe_k99_5854_35	G80616_pe_k99_5854	G80616_pe_bin.1
2844	Cluster 3448	G80616_pe_k99_5854_143	G80616_pe_k99_5854	G80616_pe_bin.1
2845	Cluster 3549	G80616_pe_k99_5854_62	G80616_pe_k99_5854	G80616_pe_bin.1
2846	Cluster 3552	G80616_pe_k99_5854_40	G80616_pe_k99_5854	G80616_pe_bin.1
2847	Cluster 3587	G80616_pe_k99_5854_76	G80616_pe_k99_5854	G80616_pe_bin.1
